id,loan_amnt,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,active_credit,emp_title,purpose,zip_code,addr_state,loan_status
5989,350000,300,4400,4,1,0,503000,1,30,13.05,0.01,37105.65,80.34,36.12,1,371,Deputy Sheriff,credit_card,986xx,WA,0
5990,80000,300,900,3,1,1,190000,0,20,10.89,0.01,6459.48,82.1,16,0,-5,Pioneer Prep,debt_consolidation,852xx,AZ,0
5991,80000,240,1400,2,4,1,260000,0,10,14.05,0,10744,31.3,16.12,0,7,registered sleep tech,credit_card,236xx,VA,0
5992,150000,240,2600,3,10,0,493000,0,20,19.89,0.99,17757.83,48.74,41.24,1,293,manager,medical,840xx,UT,0
5993,270000,300,4000,7,9,2,319000,1,10,8.95,0,36123,67.74,21,1,297,Priest,debt_consolidation,948xx,CA,0
5994,70000,240,1200,2,6,1,415000,1,20,9.95,0.01,12039.83,79.16,23.35,1,359,Director,debt_consolidation,926xx,CA,1
5996,120000,300,1600,4,7,1,140000,1,10,7.05,0,16047.65,55.88,13.88,1,-2,security officer,debt_consolidation,916xx,CA,0
5998,120000,240,1900,2,3,0,313000,1,30,12.11,0.01,16454.35,61.16,37.24,1,4,Community Marketing Manager,credit_card,441xx,OH,1
6000,120000,300,1800,6,5,1,390000,1,20,6.89,-0.01,19611.35,80.91,6.76,0,-7,Mechanical Engineer,debt_consolidation,201xx,VA,0
6003,240000,300,3000,4,6,1,497000,1,20,10.89,2,747.48,2.34,39,0,302,Dockbuilder 1556,home_improvement,086xx,NJ,0
6004,100000,240,1800,5,1,1,132000,1,20,9.95,-0.01,5097.83,26.48,11.35,0,8,data administrator,debt_consolidation,223xx,VA,0
6008,130000,240,2100,1,6,0,656000,1,0,12.16,-0.01,14398.65,22.58,37,0,396,solutions architect,debt_consolidation,078xx,NJ,1
6012,70000,240,1300,4,9,0,325000,1,20,15.89,0,4133.48,30.12,17.35,0,-8,Document Management Specialist,debt_consolidation,355xx,AL,0
6015,200000,240,3300,2,10,0,469000,1,20,8.89,-0.01,6911.65,86.89,23.65,1,-1,Driller,debt_consolidation,932xx,CA,1
6016,100000,240,1700,3,2,1,553000,1,0,3.84,0.01,10094.48,62.11,4.24,1,4,Senior Software Developer,debt_consolidation,028xx,RI,0
6017,230000,300,3200,5,9,2,275000,1,20,13.84,0.01,31282,79.69,23.24,1,292,Service agent,debt_consolidation,117xx,NY,0
6018,100000,240,1700,2,10,0,469000,1,10,11.89,0,23335,53.29,32,0,507,City of Novato,debt_consolidation,949xx,CA,0
6019,180000,300,2600,5,10,1,310000,1,0,2.11,0.01,1881.35,74.26,5.65,0,337,manager,debt_consolidation,200xx,DC,0
6020,150000,240,2600,4,10,1,293000,1,30,23.11,0,12778.65,27.86,30.12,0,-3,Supervisor,debt_consolidation,115xx,NY,0
6021,230000,300,3200,5,10,1,318000,1,20,8.05,0.01,2521.48,30.54,24,1,279,Operations Assistant,debt_consolidation,238xx,VA,0
6023,80000,240,1400,3,10,0,203000,0,10,9.05,0.01,4673.35,50.24,14.76,0,292,Carolina Bone and Joint,debt_consolidation,281xx,NC,0
6025,200000,240,3300,2,1,1,275000,1,30,15.05,0.99,18523,72.49,23.65,1,304,ASSISTANT MANAGER,debt_consolidation,927xx,CA,1
6027,150000,300,1700,2,1,0,431000,1,20,15.89,0.01,16387,48.66,32.35,1,352,Cust Service and Regional Sales Manager ,debt_consolidation,553xx,MN,0
6028,60000,240,1000,2,8,1,182000,1,10,4.95,0.01,10557.83,76.36,6.12,0,0,Home Depot,debt_consolidation,954xx,CA,1
6032,160000,240,2600,2,7,1,200000,0,30,16.05,0.01,18363.48,52.78,28.65,0,5,LENOX HILL HOSPITAL,debt_consolidation,114xx,NY,0
6033,80000,240,1300,2,2,1,177000,1,20,10.05,0,6059.83,63.38,11.12,0,-8,USD 253,debt_consolidation,666xx,KS,1
6035,70000,240,1100,1,10,1,132000,0,20,9.89,-0.01,15234.17,30.86,37,1,497,machine operator,debt_consolidation,010xx,MA,1
6037,200000,240,3300,2,5,1,428000,1,10,14.11,0,17908.65,44.58,27,0,5,Senior Buyer,debt_consolidation,906xx,CA,0
6039,220000,240,4000,4,10,0,270000,0,20,10.05,0,17643.65,70.24,17.24,1,309,Acct Tech,debt_consolidation,958xx,CA,0
6042,70000,240,1200,2,1,0,397000,1,20,7.95,-0.01,2104.35,74.26,14.76,0,-3,Clearday Healthcare ,small_business,224xx,VA,1
6045,100000,240,1800,4,2,1,194000,1,30,10.16,0,7409,36.04,18,1,3,Customer Service Specialist,debt_consolidation,900xx,CA,0
6046,250000,300,3300,4,10,1,656000,1,20,17.16,0,38326.65,70.61,44.24,1,389,Lockheed Martin,debt_consolidation,130xx,NY,0
6047,180000,300,2500,6,4,0,319000,1,30,24.05,0.01,12475,30.98,44.12,0,296,highlands regional medical center,debt_consolidation,412xx,KY,0
6049,100000,240,1700,3,2,1,122000,0,30,5,-0.01,5324.83,84.04,6,1,7,Paralegal,debt_consolidation,330xx,FL,0
6052,100000,240,1700,3,1,1,254000,0,20,17.95,0,10230.17,69.62,35.35,1,4,Calibration Technician,credit_card,774xx,TX,0
6053,200000,240,3400,3,1,1,257000,1,10,12.11,0.01,14545.83,85.82,23.65,1,2,Broker Assistant,debt_consolidation,070xx,NJ,0
6054,170000,240,2900,3,1,1,295000,0,20,11.84,-0.01,15474.83,89.32,13.76,0,283,Cyber Threat Intel Analyst,debt_consolidation,482xx,MI,0
6055,260000,300,3400,4,10,1,393000,1,30,14.11,0.01,28798.65,63.28,22.24,0,466,asst,debt_consolidation,902xx,CA,0
6058,100000,240,1700,3,10,1,275000,0,20,9.95,1,11621.65,79.16,27.12,0,279,Warehouse Worer,credit_card,956xx,CA,0
6059,120000,240,2200,3,1,1,375000,1,0,1.84,0.01,4637.52,81.4,2.24,1,379,Account Executive,medical,112xx,NY,1
6060,60000,240,1000,4,10,0,181000,1,30,11.16,0.01,13280.83,51.9,16.76,1,348,factory,debt_consolidation,451xx,OH,0
6062,150000,300,2000,5,5,1,387000,1,30,10,0.01,218881.35,89.62,18.24,0,365,Program Support Assistant,debt_consolidation,891xx,NV,0
6063,20000,240,200,2,1,1,42000,0,20,7.05,0,2255.17,29.7,8.12,0,-4,Bank of America,wedding,750xx,TX,1
6068,330000,240,6300,4,7,1,725000,1,10,15.05,2,13388.35,34.5,42.88,1,320,Pfizer Inc.,debt_consolidation,108xx,NY,0
6069,120000,300,1400,3,8,1,244000,1,30,10.11,0.01,4490.17,35.34,32.65,0,-1,army,credit_card,209xx,MD,0
6070,130000,300,1600,4,4,0,226000,1,20,11.16,0.01,5930.83,76.68,16.88,0,-1,process operator,debt_consolidation,458xx,OH,0
6071,350000,300,4500,5,8,1,408000,1,30,29.89,0.99,10158.35,47.89,55.35,1,339,quality control ,debt_consolidation,851xx,AZ,0
6072,200000,300,2600,4,3,0,340000,1,20,13,0.01,7698.17,44.16,19,0,7,maintenance supervisor,debt_consolidation,775xx,TX,0
6073,70000,240,1100,2,10,1,319000,1,40,11.11,0.01,13074.35,72.52,25.12,1,340,SENIOR PROGRAMMER,debt_consolidation,767xx,TX,1
6074,310000,300,4100,5,10,1,346000,1,30,8.05,-0.01,19503.17,57.32,9.76,0,338,office admin,debt_consolidation,945xx,CA,0
6077,120000,240,2000,2,5,1,230000,1,30,10.16,0,7477,44.68,13.88,1,3,Loan Agent ,credit_card,903xx,CA,0
6086,80000,240,1300,2,10,0,760000,0,10,6.89,0.99,5730.83,60.12,23.76,1,0,Air Traffic Specialist ,vacation,320xx,FL,1
6089,90000,240,1300,1,2,1,128000,1,10,8.11,0,10757.65,31.16,23.24,0,347,Neovia/Caterpillar Logistics,small_business,927xx,CA,1
6090,110000,240,1800,3,5,1,154000,0,20,9.89,0.01,9340.17,94.41,31.24,1,269,Kailua High School,debt_consolidation,967xx,HI,0
6091,250000,300,3400,5,6,1,275000,1,20,16.95,1,11215.35,73.28,55.24,0,324,Therapist,credit_card,846xx,UT,0
6092,120000,240,1900,1,1,0,186000,0,10,8.05,0,19686.52,37.62,23.76,0,362,Blue Ridge Design Group,car,305xx,GA,1
6093,100000,240,1700,4,3,1,247000,1,30,15.89,0,8748,35.24,22.24,0,2,bookkeeper,medical,114xx,NY,0
6094,70000,240,1100,2,7,0,309000,0,20,8.95,0,8407.52,49.4,19.88,0,269,San Bernardino County Special Districts,debt_consolidation,922xx,CA,0
6095,100000,300,1300,5,1,1,197000,1,20,27.16,0.01,5037.35,12.52,42,1,1,Stock Specialist ,debt_consolidation,100xx,NY,0
6096,350000,240,5900,3,10,0,419000,1,30,19.95,0.01,40843.83,44.04,42.12,1,471,Associate Director,credit_card,105xx,NY,1
6097,160000,240,2800,3,10,1,190000,0,10,6,0.01,11328.83,83.61,13,1,315,YMCA of ocean county,debt_consolidation,087xx,NJ,0
6098,180000,300,2300,3,7,0,202000,1,10,8.11,0,6429.83,59.31,12,0,-4,champion homes,debt_consolidation,561xx,MN,0
6099,140000,300,2000,5,3,1,256000,1,30,12,0.01,5756.52,65.52,15,0,349,Comp + Apollo Couriers,debt_consolidation,900xx,CA,0
6100,240000,300,3400,5,3,0,341000,1,20,8.95,0,28623.17,84.31,29.76,0,339,mechanic,debt_consolidation,877xx,NM,0
6102,40000,240,700,3,4,1,166000,1,20,6.89,1,9549.17,85.6,24.76,1,7,durham school services,debt_consolidation,614xx,IL,0
6103,100000,240,1600,2,5,1,497000,1,10,14.16,0.01,9808.83,29.51,26.12,0,357,San Francisco Public Defender,debt_consolidation,940xx,CA,0
6104,190000,240,3300,3,8,1,344000,0,20,11,0,17951.17,76.84,14.12,0,397,Registered Respiratory Therapist,debt_consolidation,923xx,CA,1
6105,60000,240,1000,2,1,1,252000,1,10,8.16,-0.01,16293.17,47.06,16.24,1,314,CSR II,debt_consolidation,770xx,TX,0
6106,220000,300,2300,2,3,1,228000,1,30,17.16,1,12764,17.42,36.35,1,450,Sales Rep,credit_card,920xx,CA,0
6107,120000,300,1500,3,7,0,319000,1,20,26.11,-0.01,31148.65,62.46,54.24,1,343,Accountant,credit_card,335xx,FL,0
6108,40000,240,600,2,1,1,204000,1,20,9.89,0.01,4514.48,15.31,36.24,0,280,tripple play,debt_consolidation,891xx,NV,0
6109,200000,300,2300,3,10,0,540000,1,20,13.11,0,15054.35,57.76,29,0,347,IT Manager,debt_consolidation,761xx,TX,0
6111,50000,240,800,2,4,1,239000,1,20,6,1.01,7128.83,91.96,29.12,0,361,Dallas Cowboys,vacation,750xx,TX,1
6113,140000,300,2000,5,2,1,261000,1,30,33.84,0,10980.35,92.22,67.88,0,3,Teacher,debt_consolidation,322xx,FL,0
6114,160000,240,2700,4,3,1,356000,0,20,7.11,-0.01,11938.83,54.56,6.76,0,0,Sciele Pharma inc,debt_consolidation,115xx,NY,0
6117,150000,240,2400,2,10,2,259000,1,10,7.95,-0.01,5292.65,69.79,29.76,0,9,MEDICAL ASSISTANCE ,debt_consolidation,957xx,CA,1
6118,200000,240,3200,2,2,2,256000,1,10,9,0.01,19201.17,80.2,21.35,0,3,Driver,debt_consolidation,113xx,NY,1
6120,20000,240,300,3,5,0,378000,1,20,12,0.99,17623.65,49.26,30,0,301,sales,home_improvement,250xx,WV,0
6122,80000,240,1400,4,4,1,215000,0,10,10.05,0.01,9897.65,76.16,19.76,0,290,ram reality services,debt_consolidation,349xx,FL,0
6123,200000,300,2400,3,9,0,600000,0,20,15.95,1.01,15855,33.38,32.35,1,367,Logistics,debt_consolidation,357xx,AL,1
6124,100000,240,1700,3,10,1,247000,1,0,7.16,-0.01,5313,62.72,26.12,0,339,adirondack medical center,debt_consolidation,129xx,NY,0
6125,110000,240,2000,5,3,1,390000,1,10,2.95,-0.01,1494.48,94.32,8.24,1,-3,Readington farms,small_business,088xx,NJ,0
6126,100000,300,1400,5,3,1,262000,1,30,10.89,0.01,1527.83,3.82,17.35,1,4,Environmental Health/Safety Specialist,debt_consolidation,027xx,MA,0
6127,50000,240,1000,6,2,1,487000,1,0,2.16,-0.01,1030.35,10.8,4.24,1,0,ACCOUNT MANAGER,small_business,071xx,NJ,0
6129,150000,300,2000,5,1,1,184000,1,30,9.89,0.01,17078.83,74.6,27.12,1,1,Independant Contractor,debt_consolidation,750xx,TX,0
6130,180000,300,2300,3,10,0,366000,1,20,11.89,0.01,22454.65,73.94,21,1,3,walmart,debt_consolidation,473xx,IN,0
6131,40000,240,600,1,6,0,252000,1,10,9,0.99,7079.83,25.19,10.24,1,10,Operations Manager,car,230xx,VA,1
6132,300000,300,4200,6,4,1,518000,1,20,19.05,-0.01,8468.35,58.1,46.24,0,351,DHS,debt_consolidation,919xx,CA,0
6135,160000,240,2800,3,10,0,268000,1,20,13.16,0.01,20577.65,76.48,26.24,0,509,bryce hospital,credit_card,354xx,AL,1
6136,200000,300,2500,3,7,0,232000,1,20,20.95,0,15098,53.54,46.76,0,281,Novarad Corporation,debt_consolidation,840xx,UT,0
6137,140000,240,2500,3,10,0,384000,1,20,9.05,0,12044.83,90.78,21,1,346,Marketing Manager,debt_consolidation,110xx,NY,0
6138,200000,300,2600,5,10,0,344000,1,10,5.84,0,9003.65,40.12,13.88,0,-7,Technician ,home_improvement,023xx,MA,0
6139,150000,240,2500,2,7,0,722000,1,30,21.05,-0.01,55146.48,66.16,45.65,0,276,Registered nurse,debt_consolidation,774xx,TX,1
6140,270000,300,3700,5,10,1,301000,1,30,14,0,40877.83,58.3,24.88,1,305,United States Air Force,debt_consolidation,763xx,TX,0
6141,200000,300,2400,4,10,0,328000,1,30,14.16,0.01,16052.83,51.92,27.76,1,1,process operator,credit_card,175xx,PA,0
6145,110000,240,1900,4,4,1,337000,1,20,10.05,0,10738.48,61.9,15.76,1,1,O&M Specialist II,debt_consolidation,014xx,MA,0
6146,140000,240,2200,1,3,1,257000,1,20,7.05,0.01,6764.83,17.89,21,1,2,chef,debt_consolidation,802xx,CO,1
6147,140000,300,1700,3,10,0,206000,1,20,9.05,0,10413.35,52.12,23.65,0,366,Custodian,debt_consolidation,180xx,PA,1
6148,240000,240,4200,4,4,1,303000,0,30,7.89,-0.01,2784,64.46,32.35,1,0,Owner,major_purchase,207xx,MD,0
6149,180000,300,2400,5,2,0,407000,1,10,8.89,-0.01,9763.35,55.59,23,0,303,Kaplan,debt_consolidation,303xx,GA,0
6150,220000,240,3800,3,2,0,318000,1,30,8.05,-0.01,820.17,19.28,18.88,0,-2,Dimont and Associates,medical,754xx,TX,0
6151,80000,240,1500,5,1,1,248000,1,10,4.05,0.01,779,77.66,11.12,0,-7,Clear Creek Tahoe LLC,debt_consolidation,894xx,NV,0
6153,250000,300,2900,3,1,1,290000,1,20,16.84,0,12079,55.11,32.65,1,283,Finance Director,debt_consolidation,218xx,MD,0
6155,100000,300,1100,3,1,0,285000,1,30,18.11,0.01,24141.48,80.48,40.24,1,277,Legal Assistant/Senior Case Technician,debt_consolidation,370xx,TN,0
6156,160000,240,2800,2,10,0,308000,1,30,8.11,-0.01,37056,88.24,28.24,0,403,state of delaware,credit_card,199xx,DE,1
6157,290000,300,3700,4,10,0,325000,1,20,17.11,0,42703.83,71.91,36.76,0,346,Ohio valley coal,credit_card,437xx,OH,0
6160,50000,240,900,5,10,1,352000,1,20,10.89,0,26004.35,70.34,11.65,0,2,Platoon sergeant,debt_consolidation,285xx,NC,0
6164,140000,240,2500,3,1,1,272000,1,10,9.16,-0.01,23464.65,94.8,18.24,1,1,ForestEthics,credit_card,946xx,CA,0
6166,200000,240,3400,4,1,1,237000,0,20,9.95,0,14076.65,42.16,17,0,339,California Pizza Kitchen,debt_consolidation,900xx,CA,0
6167,100000,240,1800,4,10,1,378000,1,10,8.95,-0.01,6337.83,62.74,18,1,324,Manager,vacation,932xx,CA,0
6169,50000,240,800,3,10,1,151000,0,20,12.05,0,5895,34.46,19.76,0,0,The Queen Mary,debt_consolidation,908xx,CA,0
6171,120000,300,1600,3,6,0,165000,1,20,6.89,0,16111.35,68.7,16.88,0,296,Aeg/the Home Depot center,debt_consolidation,907xx,CA,0
6174,20000,240,400,4,1,1,131000,0,40,13.05,-0.01,6397.17,70.39,20.76,1,-5,Security dispatch ,other,554xx,MN,0
6178,80000,240,1400,3,10,2,152000,1,30,4.89,0.01,1929.35,81.78,19,1,-7,Retail Shop/Receptionist ,debt_consolidation,394xx,MS,0
6179,120000,240,1900,2,10,0,556000,0,10,12.11,1,8587.17,48.34,17.76,1,9,Artistic Director,debt_consolidation,920xx,CA,0
6180,60000,240,1000,2,9,1,234000,0,30,7.05,0.01,6766.83,81.14,17.12,0,9,Administrative Assistant,debt_consolidation,112xx,NY,1
6181,160000,300,2000,3,5,2,306000,1,20,13,0.01,4115.48,26.46,27.76,0,4,Office Depot,debt_consolidation,114xx,NY,0
6182,300000,300,3800,4,10,1,551000,1,30,14.95,-0.01,36172,92.06,19.88,0,410,Department Manager,debt_consolidation,117xx,NY,0
6184,250000,300,3700,6,10,0,308000,1,30,12,0,13944.83,49.82,28.65,1,335,Clark Associates Inc. ,debt_consolidation,175xx,PA,0
6189,80000,240,1400,4,5,1,269000,0,10,20.11,-0.01,6137.35,41.39,28.12,0,0,community surgical,wedding,087xx,NJ,0
6191,160000,300,1900,3,4,0,305000,1,20,17.16,-0.01,15509.48,54.7,46.35,0,307,OptumHealth NM,debt_consolidation,871xx,NM,0
6195,110000,240,1900,3,1,0,428000,0,10,11.16,0.01,7255.35,68.11,29.35,0,416,Registered Nurse,debt_consolidation,087xx,NJ,1
6196,120000,240,2000,3,1,1,410000,0,10,9.95,-0.01,6936.17,46.48,11.24,1,-2,sales,credit_card,170xx,PA,0
6198,200000,300,2400,4,5,2,594000,1,30,14.95,-0.01,12611.35,74.42,25.88,0,-7,branch manager,debt_consolidation,088xx,NJ,0
6199,90000,240,1400,2,1,2,300000,1,20,23.95,-0.01,11871,57.19,32.76,0,1,Pennsylvania State Police,debt_consolidation,191xx,PA,1
6200,120000,240,2000,2,5,0,300000,0,20,8.95,0.01,11052.83,59.66,25.24,0,326,Manager of Clinical Practice,debt_consolidation,253xx,WV,1
6202,120000,240,2100,3,8,1,351000,0,10,7.11,0,3701.65,48.9,14,0,-1,urs corp,debt_consolidation,919xx,CA,0
6203,240000,240,4400,5,2,0,1244000,1,20,14.89,0.01,25975.65,79.1,60.12,0,417,Owner,small_business,393xx,MS,0
6204,100000,240,1800,3,3,1,193000,1,30,20.89,0.01,9894.35,51.1,24.12,1,3,Care Provider,credit_card,928xx,CA,0
6207,180000,300,2200,3,1,0,335000,1,20,10.89,0.01,12575,85.74,34.88,0,327,service tech,debt_consolidation,826xx,WY,0
6209,340000,300,4500,5,4,0,334000,1,30,15.16,0.01,43294.83,86.3,25.12,1,2,Latent Print Examiner,debt_consolidation,731xx,OK,0
6210,110000,300,1300,3,10,0,303000,1,20,18.05,1,4851.65,24.62,51.76,1,342,Retail store manager,other,395xx,MS,0
6211,80000,240,1500,4,4,0,159000,0,20,9.11,1.01,6077,61.16,29.88,1,300,first student,debt_consolidation,618xx,IL,0
6214,100000,240,1900,5,5,0,340000,1,20,17.05,0.98,11950.83,76.91,39,1,464,BUSINESS MANAGER,debt_consolidation,956xx,CA,0
6215,60000,240,1000,2,9,1,197000,1,10,11.95,0.01,10376.65,30.5,12.24,0,4,Orthodontic Assistant,debt_consolidation,114xx,NY,0
6217,350000,300,4800,5,4,1,628000,1,10,16.95,0,7960.65,25.54,38,0,397,Kmart Pharmacy,debt_consolidation,402xx,KY,0
6218,190000,300,2200,3,4,2,509000,1,10,27.05,-0.01,50723.83,26.32,62.76,1,0,Customer Engineer,debt_consolidation,125xx,NY,0
6219,80000,240,1300,3,10,1,360000,0,30,8.84,0.99,5843.65,63,28,0,278,job site foreman,debt_consolidation,461xx,IN,0
6220,50000,240,800,2,10,1,212000,0,20,5.95,-0.01,15572.17,74.96,29.76,0,361,Operations Analyst,debt_consolidation,302xx,GA,1
6221,100000,240,1800,4,3,1,147000,0,10,10.05,-0.01,10890,29.91,10.88,0,2,AccentCare,credit_card,940xx,CA,0
6223,140000,300,2000,5,4,0,322000,1,20,8.16,-0.01,12228.65,73.62,15.24,1,-7,AK Steel Corporation,debt_consolidation,456xx,OH,0
6224,350000,240,5700,2,2,1,1020000,1,30,4.89,0,49445.83,103,22.12,1,7,OWNER,credit_card,926xx,CA,1
6226,140000,240,2300,2,4,1,272000,0,10,13.89,0.01,7915.65,30.56,22.35,0,-1,"Optima Communications, Inc.",other,100xx,NY,0
6227,130000,240,2300,3,10,0,357000,0,20,11.95,-0.01,16136.83,54.26,34.65,0,316,Hanson's Home Improvement,home_improvement,480xx,MI,0
6230,300000,300,3800,4,3,0,1036000,1,10,9,0.01,29298.17,86.39,21.24,0,366,HNTB Corp.,debt_consolidation,074xx,NJ,0
6231,200000,300,3000,7,1,1,225000,1,20,5.89,-0.01,5261,86.44,7.65,0,5,Lighting director,debt_consolidation,331xx,FL,0
6234,180000,300,2100,4,10,0,653000,1,10,11.11,-0.01,17169.17,66.3,24.88,1,278,Engineer,home_improvement,077xx,NJ,0
6235,50000,240,700,3,1,1,335000,1,20,6.11,0.99,7216.83,38.61,26.35,1,7,Office Manager,other,303xx,GA,0
6238,120000,300,1400,3,9,2,154000,1,10,5.95,0.99,6321.52,56.36,14.12,1,358,Truck Driver,debt_consolidation,788xx,TX,1
6240,160000,300,1900,3,5,0,433000,1,10,9.16,1,6254.83,43.12,22.76,0,335,Medquest Associates,small_business,295xx,SC,0
6241,150000,300,1900,4,5,0,277000,0,20,10,-0.01,14317.65,70.19,29.35,0,352,technical specialist 1,debt_consolidation,484xx,MI,0
6242,170000,240,2800,2,10,2,569000,0,0,6.95,0.01,16227.83,74.5,16.65,0,304,City of Palo Alto,credit_card,957xx,CA,1
6247,90000,240,1600,4,4,1,243000,0,20,10.84,0.01,8902,66.64,13.88,1,-3,"sales, service and management ",credit_card,327xx,FL,0
6249,320000,300,4600,6,1,1,394000,1,30,13.89,0,5309.35,41.84,29.12,0,-4,Highbridge,debt_consolidation,107xx,NY,0
6254,220000,300,2800,4,6,0,372000,1,20,12.11,0.01,6767,80.79,19.65,0,0,UPS,debt_consolidation,232xx,VA,0
6255,160000,300,1700,2,2,1,219000,0,20,5.05,-0.01,13967.52,74.19,31.12,1,3,Department Manager,debt_consolidation,956xx,CA,1
6257,100000,240,1600,3,10,2,747000,1,10,5,-0.01,41612,99.82,16.12,0,320,Editor,other,913xx,CA,0
6261,140000,240,2300,2,3,1,275000,0,20,10.95,1,9323.65,43.48,28.12,1,431,QA Supervisor,credit_card,920xx,CA,0
6263,100000,300,1200,4,5,1,240000,0,30,13,0.01,6378.17,23.99,40.88,1,10,Paralegal,credit_card,622xx,IL,0
6264,120000,240,2000,3,2,2,180000,0,10,8.95,0.01,11987.35,53.78,14.76,0,11,midwest services,debt_consolidation,470xx,IN,0
6265,350000,240,6300,4,5,0,990000,1,10,7.89,0.01,14412.48,35.26,20.12,0,3,Manager,home_improvement,853xx,AZ,0
6266,180000,300,2000,2,8,0,297000,1,10,11,-0.01,16019.52,26.92,32.65,0,-545,front office assistance,debt_consolidation,128xx,NY,0
6267,30000,240,400,1,4,1,202000,1,0,3.05,-0.01,1336.52,11.69,9.35,0,295,Hospira Worldwide,home_improvement,917xx,CA,1
6268,120000,240,2100,4,8,0,600000,1,10,28.05,0,4074,4.52,41.88,1,344,Director of Sales,home_improvement,902xx,CA,0
6271,100000,240,1500,2,10,0,803000,1,20,9,0.01,2973.83,70.8,39.12,1,9,Mechanic,credit_card,078xx,NJ,1
6274,120000,240,2100,2,2,0,277000,0,20,11.89,0.01,10864.35,60.16,26.76,0,281,Reed Elsevier,debt_consolidation,303xx,GA,1
6275,280000,240,4700,2,4,0,1153000,1,10,6.89,0.99,31200.83,91.94,24.65,0,391,General Counsel,debt_consolidation,946xx,CA,1
6276,200000,240,3700,4,7,0,241000,1,20,15,0.01,15850.35,72.82,36,0,270,Dakota Service and Repair,debt_consolidation,570xx,SD,0
6278,200000,300,2600,5,1,0,553000,1,30,28.11,0,66378.65,71.02,65.24,0,355,executive assistant,debt_consolidation,070xx,NJ,0
6283,300000,240,5300,3,8,0,335000,1,30,18.05,0,44781.52,69.7,38,0,323,usps,debt_consolidation,186xx,PA,0
6284,50000,240,800,4,4,1,228000,1,30,20.05,0,11983.17,52.54,32.24,0,-2,assembler,credit_card,553xx,MN,0
6285,80000,240,1400,4,3,0,398000,0,0,7.05,0.01,471.17,8.09,7.76,1,4,owner / waiter,debt_consolidation,494xx,MI,0
6288,170000,240,2800,2,8,2,825000,0,0,6,0.01,4058,10.64,11.24,0,299,Citiray Longevity Health Group,wedding,075xx,NJ,0
6291,80000,240,1500,3,2,1,375000,0,10,9,0.01,6748.48,94,43.12,1,-5,Draftfcb,debt_consolidation,105xx,NY,0
6292,100000,240,1600,1,4,0,250000,0,10,8.89,-0.01,5222.35,56.86,13,1,-4,Staff Sergeant,credit_card,871xx,NM,1
6293,120000,240,2000,2,10,0,1260000,1,10,6.05,0.01,28791.35,91.3,12,1,9,senior portfolio manager,credit_card,201xx,VA,1
6295,190000,240,3000,1,7,0,364000,1,10,10.05,1,2501.52,17.72,23.35,0,3,Tech Data,home_improvement,465xx,IN,1
6297,130000,300,1700,5,10,1,246000,1,20,7.05,-0.01,12654.48,41.52,13.12,1,276,E-5,debt_consolidation,655xx,MO,0
6299,60000,240,1000,3,8,0,290000,1,40,15.11,0,16116.83,74.78,21,1,-2,Sr. Wireless Consultant,debt_consolidation,730xx,OK,0
6300,270000,300,3600,5,5,0,303000,1,20,13.95,0,28713,47.5,20,1,390,Business Manager,credit_card,466xx,IN,0
6301,120000,240,2400,5,8,1,185000,1,20,14,0,23277.35,47.02,34.24,0,10,counselor,small_business,112xx,NY,0
6303,150000,240,2700,4,9,1,231000,0,20,14.05,-0.01,13368.65,61.12,30.12,0,6,META,debt_consolidation,085xx,NJ,0
6304,150000,240,2400,2,10,0,306000,1,20,9.84,0.01,3984.17,26.46,12.12,0,326,macys,credit_card,773xx,TX,0
6306,150000,240,2400,2,4,2,297000,1,20,11.84,0.01,27244,77.71,17.65,1,292,Production coordinator ,debt_consolidation,917xx,CA,1
6307,50000,240,800,3,2,2,122000,1,40,10.05,0.01,6378.35,62.64,13,0,-2,Foreman,debt_consolidation,329xx,FL,0
6308,250000,300,3300,4,1,0,368000,1,20,13,-0.01,21339.17,24.6,22.35,1,444,Process Engineer,home_improvement,930xx,CA,0
6309,70000,240,1200,2,2,1,162000,0,10,9.89,0,9284.83,71.01,13,0,8,Eq Cargo and trading corp,credit_card,331xx,FL,1
6310,180000,240,3000,3,1,2,422000,0,20,9.11,0.01,27497.52,81.08,30.12,0,-2,Broker,debt_consolidation,350xx,AL,0
